,hours_since,elite_count,average_stars,review_count,useful,funny,cool,id_count,fans,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
0,2.3888022447072568,4.78195815469224,0.3162260595283049,2.3657197176559293,1.9467960191163447,2.11233287666777,2.150941477568787,1.7846132044124878,2.61559799945458,3.0628958941648476,2.9066169874642243,3.6531429892554224,4.154148031460858,4.3660089773130855,2.2996217656669677,2.680901438276613,2.737907813023806,2.737907813023806,2.6050516142292284,2.2016348185073773
1,2.083884134694382,1.7536938109499418,-0.7979033983655399,2.0633331003726396,1.9212517637143243,2.1792900070430035,2.0937466599554733,1.3025258320101967,2.295544893558198,1.9330023881145686,2.8513236613118265,2.279915298855392,-0.3251193412340314,-0.24854008058472904,2.4901913315798936,2.061197882433255,2.3264726970394425,2.3264726970394425,2.19892054398834,0.8866556360308527
2,2.2820557974198907,0.2395616390787925,-0.9350270239524748,1.0918325676787963,1.1308580201853076,1.5398856273764057,1.2869561584210536,0.46892150608210836,1.382058886543805,1.4365912502030869,1.2802523694333559,0.5570518762197894,1.823248972894199,4.1825925014505465,1.7597161487827568,1.24655913587524,1.5206300275990754,1.5206300275990754,0.848839068760488,-0.5001721929897971
3,2.1396249735218746,0.996627725014367,-0.09514481723249925,1.2389272824746898,1.046412861293052,1.0449666032372302,1.2022170111820054,0.7696919646254948,1.5667455734195146,1.5963999421117978,1.4868752713242481,1.1146681384194568,1.823248972894199,1.8656474567851193,1.190884143440684,1.5348560324489473,1.0997962364822969,1.0997962364822969,1.117591790741122,1.176588573383741
4,2.108003555923043,-0.517504446856782,0.5047710447103408,1.2107867139490875,0.8169465877300439,1.0449666032372302,1.0022427962342997,2.047250159490268,1.1661209364156557,1.0245327756171938,0.7013396253850129,0.5570518762197894,1.377422266581356,1.0853637413718757,1.0670326324492734,0.7905866711737791,1.5206300275990754,1.5206300275990754,0.5953089820538761,0.4464850737852496
5,2.337676165968845,1.3751607679821543,0.16196198074300422,1.3115211102519255,0.9443597656405376,1.2166910485590652,1.027335877659608,0.5702015298604177,0.9048608178806657,0.6035776662888346,0.7013396253850129,-0.39619942025173527,-0.3251193412340314,-0.24854008058472904,1.0670326324492734,0.7212774460133932,1.2091409009594811,1.2091409009594811,0.9494542811480159,-0.5001721929897971
6,2.2758390866723155,0.996627725014367,-0.8664652111590073,1.3475328141054401,0.9578742694114595,1.0492644371654372,1.0978149418029644,0.5527320988891901,1.235023522284847,1.0245327756171938,1.4868752713242481,0.5570518762197894,2.169059032136037,1.0853637413718757,1.190884143440684,1.393349482757676,1.408714536443623,1.408714536443623,-0.09511133622647532,1.176588573383741
7,2.1510883392478712,1.3751607679821543,-0.6264988663818719,1.6468423458477857,1.7363469142674353,1.5885634019576056,1.8786267916381272,1.216681780193667,2.0337441772041602,2.552487505094145,3.31083255716605,2.901508255268854,3.0799638743967437,4.96287621686379,2.3726038288389555,2.1247618377679016,2.4661362362094863,2.4661362362094863,2.123508176594668,1.3931423405602963
8,2.2896404284066407,0.996627725014367,-0.09514481723249925,1.1277321754927618,1.0095948639623606,0.6286252138270512,1.1055783296417083,0.6589500348153217,0.9558805467003508,0.9401801122916053,0.7013396253850129,-0.39619942025173527,-0.3251193412340314,-0.24854008058472904,0.8309355872353928,0.4545506528016373,1.0997962364822969,1.0997962364822969,0.9494542811480159,0.4464850737852496
9,1.991185859261982,-0.517504446856782,-0.3351111620096347,0.2866022637180017,0.3189993701487401,-0.03435408420279753,0.29133199803394394,0.5702015298604177,0.5706123371687828,0.8445489499371743,0.7013396253850129,0.5570518762197894,-0.3251193412340314,-0.24854008058472904,0.3170461733675387,-0.26814860511157934,0.8007429207525062,0.8007429207525062,0.4271714724607703,-0.5001721929897971
10,2.1171980257563097,1.3751607679821543,-0.21512798962106697,1.708513013289636,1.7697983885329207,2.149279232555876,2.0078370567786545,0.9549951950681312,1.7597198221295676,3.290542702548353,2.7319198131177074,3.5787869935621734,4.534019245460371,6.593430139615266,2.41755005706431,2.610352195381271,2.7732657277469888,2.7732657277469888,2.2674673074537526,1.9904165766033055
11,1.9013580550533768,-0.517504446856782,0.6590351234956424,-0.08438202836493618,0.38543465006191047,0.5365059475829445,0.41338410203800313,0.4248319700412562,0.37255724409013946,-0.5490533014428397,0.24183072953078893,0.5570518762197894,-0.3251193412340314,-0.24854008058472904,-0.19684324050031554,0.4545506528016373,0.0346806251060248,0.0346806251060248,0.2104045216268852,-0.5001721929897971
12,1.9332218802846848,0.996627725014367,0.4876305915119744,1.0190918772042625,0.8067752365722354,1.0742584278552634,0.863653189831452,0.3930787627162141,0.37255724409013946,1.16824708489186,0.7013396253850129,0.5570518762197894,2.169059032136037,-0.24854008058472904,0.731937321047048,0.4545506528016373,1.4781957240461179,1.4781957240461179,-0.09511133622647532,-0.5001721929897971
13,1.9030844413463828,1.7536938109499418,-0.11228527043086574,0.9087212165052415,1.1205956426658938,0.8690246278537189,1.3054583814632115,1.2026458503701802,1.43307861536349,1.3903707048188514,1.0273663754700242,1.510303172691314,1.377422266581356,-0.24854008058472904,1.6454310377335168,1.6687893730664407,1.8373940340846378,1.8373940340846378,1.3152819044548483,1.2916505151392317
14,1.984451015754489,0.2395616390787925,-0.060863910835765506,0.5890835411821586,0.8189540707701088,0.687528183498093,1.0054567547847477,0.15523094160212608,1.003378777881932,1.8625025723007906,1.2802523694333559,-0.39619942025173527,1.377422266581356,2.8486886794939417,1.190884143440684,1.177249910714854,1.2728218775919447,1.2728218775919447,0.7326873303141307,0.4464850737852496
